application_id,request_ids_mean,request_ids_std,request_ids_min,request_ids_max,request_ids_median,request_ids_p50,request_ids_p90,request_ids_p95,request_ids_p99,request_ids_p999,request_ids_geomean,response_times_mean,response_times_std,response_times_min,response_times_max,response_times_median,response_times_p50,response_times_p90,response_times_p95,response_times_p99,response_times_p999,response_times_geomean,queue_times_mean,queue_times_std,queue_times_min,queue_times_max,queue_times_median,queue_times_p50,queue_times_p90,queue_times_p95,queue_times_p99,queue_times_p999,queue_times_geomean,ttft_times_mean,ttft_times_std,ttft_times_min,ttft_times_max,ttft_times_median,ttft_times_p50,ttft_times_p90,ttft_times_p95,ttft_times_p99,ttft_times_p999,ttft_times_geomean,tbt_times_mean,tbt_times_std,tbt_times_min,tbt_times_max,tbt_times_median,tbt_times_p50,tbt_times_p90,tbt_times_p95,tbt_times_p99,tbt_times_p999,tbt_times_geomean,nth_token_overheads_mean,nth_token_overheads_std,nth_token_overheads_min,nth_token_overheads_max,nth_token_overheads_median,nth_token_overheads_p50,nth_token_overheads_p90,nth_token_overheads_p95,nth_token_overheads_p99,nth_token_overheads_p999,nth_token_overheads_geomean,prompt_sizes_mean,prompt_sizes_std,prompt_sizes_min,prompt_sizes_max,prompt_sizes_median,prompt_sizes_p50,prompt_sizes_p90,prompt_sizes_p95,prompt_sizes_p99,prompt_sizes_p999,prompt_sizes_geomean,token_sizes_mean,token_sizes_std,token_sizes_min,token_sizes_max,token_sizes_median,token_sizes_p50,token_sizes_p90,token_sizes_p95,token_sizes_p99,token_sizes_p999,token_sizes_geomean
0,44960.5,25958.245451429622,0.0,89921.0,44960.5,44960.5,80928.90000000001,85424.95,89021.79,89831.07900000001,0.0,5.775222320339058,5.915508711674542,0.012583613010974659,58.49002238955954,3.7505039522533536,3.7505039522533536,12.376524495340563,19.96816593588871,26.63681946678261,35.15420803575057,3.625469155311012,0.04585164812746792,0.08482563395311096,0.0,1.4533140930330166,0.026518930548846242,0.026518930548846242,0.09731394204629507,0.16792168916259695,0.5057253873224233,0.8040664207681815,0.0,0.15971044187253694,0.154289275016598,0.0005807640205830467,2.2297002147582816,0.11029554618959025,0.11029554618959025,0.3051274125089053,0.4810585506633762,0.7671019695634561,1.233686956675614,0.11222970471564603,0.026734045474635763,0.017150789872634027,3.066295460030233e-05,0.191589696385728,0.020672359798456868,0.020672359798456868,0.05098095062908243,0.0579626627805437,0.08297712890253583,0.11263344500172305,0.022375130842648586,0.011959139402895272,0.0765770028982779,0.0,2.3026914530984612,0.0,0.0,0.0,0.013836826432499536,0.43230606437868974,0.801967432790608,0.0,1150.436611730166,1103.2382746818228,2.0,14050.0,1020.0,1020.0,2700.0,4082.0,4141.0,6061.0,758.1211760234831,211.51287782745047,162.5808451551262,7.0,1000.0,130.0,130.0,424.0,450.0,601.0,954.0,151.78610558723182
