application_id,request_ids_mean,request_ids_std,request_ids_min,request_ids_max,request_ids_median,request_ids_p50,request_ids_p90,request_ids_p95,request_ids_p99,request_ids_p999,request_ids_geomean,response_times_mean,response_times_std,response_times_min,response_times_max,response_times_median,response_times_p50,response_times_p90,response_times_p95,response_times_p99,response_times_p999,response_times_geomean,queue_times_mean,queue_times_std,queue_times_min,queue_times_max,queue_times_median,queue_times_p50,queue_times_p90,queue_times_p95,queue_times_p99,queue_times_p999,queue_times_geomean,ttft_times_mean,ttft_times_std,ttft_times_min,ttft_times_max,ttft_times_median,ttft_times_p50,ttft_times_p90,ttft_times_p95,ttft_times_p99,ttft_times_p999,ttft_times_geomean,tbt_times_mean,tbt_times_std,tbt_times_min,tbt_times_max,tbt_times_median,tbt_times_p50,tbt_times_p90,tbt_times_p95,tbt_times_p99,tbt_times_p999,tbt_times_geomean,nth_token_overheads_mean,nth_token_overheads_std,nth_token_overheads_min,nth_token_overheads_max,nth_token_overheads_median,nth_token_overheads_p50,nth_token_overheads_p90,nth_token_overheads_p95,nth_token_overheads_p99,nth_token_overheads_p999,nth_token_overheads_geomean,prompt_sizes_mean,prompt_sizes_std,prompt_sizes_min,prompt_sizes_max,prompt_sizes_median,prompt_sizes_p50,prompt_sizes_p90,prompt_sizes_p95,prompt_sizes_p99,prompt_sizes_p999,prompt_sizes_geomean,token_sizes_mean,token_sizes_std,token_sizes_min,token_sizes_max,token_sizes_median,token_sizes_p50,token_sizes_p90,token_sizes_p95,token_sizes_p99,token_sizes_p999,token_sizes_geomean
0,44960.5,25958.245451429622,0.0,89921.0,44960.5,44960.5,80928.90000000001,85424.95,89021.79,89831.07900000001,0.0,29.760065403792108,14.907915557799852,0.46550403203158375,103.79939641668545,28.39691160362611,28.39691160362611,51.06058506326833,55.65078091338741,63.73604945754519,88.22555572876806,25.492418105468115,13.173084378032927,8.49576943265867,0.0,34.077389709363615,13.555524543955983,13.555524543955983,25.014493126940526,27.292812186128,29.962101246948535,31.77567469374814,0.0,13.406518970165585,8.504594216171167,0.049279610371741,34.73535930809089,13.777945474867607,13.777945474867607,25.251846430042974,27.52427673915071,30.216480759061447,32.07538627400462,8.716562710245867,0.07846620450124334,0.01786784464361675,0.03043899314549695,1.055878665271133,0.07736925185402763,0.07736925185402763,0.09122694808478904,0.0976701528468471,0.12413067904845297,0.2717746451602385,0.07715701510806446,0.29428944342464286,1.0860602243723214,0.0,26.83233853976492,0.0,0.0,0.652583977939459,0.9971778271325888,4.272177034416185,15.525844596262168,0.0,1150.436611730166,1103.2382746818228,2.0,14050.0,1020.0,1020.0,2700.0,4082.0,4141.0,6061.0,758.1211760234818,211.51287782745047,162.5808451551262,7.0,1000.0,130.0,130.0,424.0,450.0,601.0,954.0,151.78610558723182
