request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes,failure_times,success_times,request_types
16947,3.540218807740189,0.0,0.04991290123143699,0.049159238119841575,0.16395186621048197,200,71,0.0,0.0,0.0
17015,1.2175363227340767,0.0,0.38321438295042753,0.05959442427026066,0.2325681599940026,2724,14,0.0,0.0,0.0
17016,1.2156458204946148,0.0,0.11951246109015301,0.13701666992555772,0.8484338741376405,908,8,0.0,0.0,0.0
15819,40.012961580337446,0.0,0.34049976436642737,0.0624763178204268,0.11465682543052935,2504,635,0.0,0.0,0.0
16910,5.016153907775788,0.0,0.12991703791942655,0.05369491065776221,0.3216092426164323,1003,91,0.0,0.0,0.0
16928,4.139786481419378,0.0,0.6457151298844792,0.05727985822188359,0.1330194089066481,4076,61,0.0,0.0,0.0
17009,1.5022950771125352,0.0,0.30924042985725464,0.09942122060460672,0.8038255751755514,2343,12,0.0,0.0,0.0
16589,15.358378026230412,0.0,0.06473324320313623,0.05685369807816831,0.04736781752160368,395,269,0.0,0.0,0.0
16863,6.656437543480706,0.0,0.13841484042723096,0.055237480534351485,0.0793997178139989,1077,118,0.0,0.0,0.0
16285,25.445431096865605,0.0,0.1444957434044909,0.05476392933649592,1.7778344356636353,1129,462,0.0,0.0,0.0
16926,4.45513202455129,0.0,0.16028270305696424,0.05883355234923734,0.049432104235052066,1264,73,0.0,0.0,0.0
16394,21.771332401494988,0.0,0.35603235294240676,0.05380728655415221,0.15283805365095304,2584,398,0.0,0.0,0.0
16904,5.416046016147789,0.0,0.1487055993118247,0.05985614110040868,0.17293707759972676,1165,88,0.0,0.0,0.0
16323,23.908510643900513,0.0,0.14215693456708323,0.0592677149858689,0.1225463087831713,1109,401,0.0,0.0,0.0
17028,1.0674546945510883,0.0,0.30438649592724687,0.10900974266054878,0.5507154255195701,2318,7,0.0,0.0,0.0
17001,2.0751463834003516,0.0,0.05624995441212377,0.057682755113949366,0.815528363522958,308,35,0.0,0.0,0.0
17043,0.5880283021048172,0.0,0.1817997443611148,0.036929868885791126,0.0523137573349004,1448,11,0.0,0.0,0.0
17032,1.0751319910398252,0.0,0.04572865805130277,0.14705761899836034,0.8170310955891864,15,7,0.0,0.0,0.0
16945,4.081933337859482,0.0,0.07701797888194051,0.07026167296451827,0.6435941602685489,520,57,0.0,0.0,0.0
17035,0.92922846509191,0.0,0.048849877288375865,0.08003441707304856,0.5264248588047167,153,11,0.0,0.0,0.0
17026,1.209534561471969,0.0,0.06044284427434832,0.1276768574664023,0.865935222096823,351,9,0.0,0.0,0.0
17040,0.8323808931260146,0.0,0.2560413139844968,0.04802829826179315,0.18705211417682222,2069,12,0.0,0.0,0.0
16847,7.31233986824293,0.0,0.0658058429353332,0.06528409031808645,0.029929771135471128,406,111,0.0,0.0,0.0
17023,1.3558800689459076,0.0,0.32263728750399423,0.07380305581727953,0.5731678147267303,2412,14,0.0,0.0,0.0
16922,5.076669950325595,0.0,0.6462976019560074,0.04713162072733604,0.11397298640997633,4079,94,0.0,0.0,0.0
16851,7.371355624252033,0.0,0.14075364926463863,0.061800016880234135,0.047482348758308035,1097,117,0.0,0.0,0.0
